abn_key,Charity_Legal_Name,State,Town_City,Charity_Website,charity size,staff - volunteers,total full time equivalent staff,total revenue,net assets/liabilities,beneficiary_count,states_operating,years_operating,pillar_legitimacy,pillar_impact,pillar_capacity,pillar_cause,fit_score,Aboriginal_or_TSI,Adults,Aged_Persons,Children,Communities_Overseas,Early_Childhood,Ethnic_Groups,Families,Females,Financially_Disadvantaged,LGBTIQA+,General_Community_in_Australia,Males,Migrants_Refugees_or_Asylum_Seekers,People_at_risk_of_homelessness,People_with_Chronic_Illness,People_with_Disabilities,Pre_Post_Release_Offenders,Rural_Regional_Remote_Communities,Unemployed_Person,Veterans_or_their_families,Victims_of_crime,Victims_of_Disasters,Youth,Preventing_or_relieving_suffering_of_animals,Advancing_Culture,Advancing_Education,Advancing_Health,Promote_or_oppose_a_change_to_law__government_poll_or_prac,Advancing_natual_environment,Promoting_or_protecting_human_rights,Purposes_beneficial_to_ther_general_public_and_other_analogous,Promoting_reconciliation__mutual_respect_and_tolerance,Advancing_Religion,Advancing_social_or_public_welfare,Advancing_security_or_safety_of_Australia_or_Australian_public,rank,is_top_10
39634536137,Marefat Children LTD,WA,Landsdale,https://marefatchildren.org/,Small,7,0.0,88349,23826,11,0,1.0,70.6,11.12995965564344,100.0,49.31506849315068,53.3,,,,Y,Y,Y,,Y,Y,Y,,,Y,,Y,,Y,,,Y,,,,Y,,,,,,,,,,,Y,,3854,0
13618131576,Smartarts_CCD,NSW,Wauchope,www.smartarts.au,Small,8,0.0,19238,0,15,1,22.0,43.2,19.032879062231956,100.0,67.12328767123287,53.3,Y,Y,Y,Y,,Y,Y,Y,Y,Y,,,Y,,,,Y,,Y,Y,,,Y,Y,,Y,,,,,,,,,Y,,3855,0
16293052146,Hat Head Surf Life Saving Club Incorporated,NSW,Hat Head,hatheadslsc.org.au,Small,40,0.0,24314,94057,7,1,31.0,88.6,14.402490549255022,100.0,27.397260273972602,53.3,Y,Y,,Y,,,,Y,Y,,,,Y,,,,,,,,,,,Y,,,,,,,,,,,,,3856,0
43612615988,Mindfull Aus Ltd,VIC,Drouin,http://www.mindfullaus.org,Medium,25,1.0,267961,114701,14,1,,62.666896593807465,22.793223259951056,78.64107485604606,60.273972602739725,53.3,Y,Y,Y,Y,,Y,,Y,Y,Y,,Y,Y,,Y,,,,Y,Y,,,,Y,,,,Y,,,,,,,,,3857,0
96615298952,WA Parks Foundation,WA,Crawley,www.ourwaparks.org.au,Medium,173,2.4,672135,1219168,12,1,4.0,58.667541767234816,40.596426387432736,73.93857965451056,46.57534246575342,53.3,Y,Y,Y,Y,,Y,Y,Y,Y,Y,,Y,Y,,,,,,,,,,,Y,,,,,,Y,,,,,,,3858,0
68536968527,All Saints Floreat Uniting Church Creative Living Centre,WA,Floreat,https://unitingchurchwa.org.au/floreat/creative-living-centre/,Small,20,0.4,125472,131132,11,0,,68.08036642584088,18.594102417484656,98.65642994241841,43.83561643835616,53.3,Y,,,Y,Y,Y,Y,Y,Y,Y,,,Y,,,,,,Y,,,,,Y,,,,,,,,,,,,,3859,0
32103482695,Women's Circus Limited,VIC,Footscray,https://www.womenscircus.org.au/,Medium,5,3.1,606222,182291,16,1,17.0,52.5794354564716,19.90668612664459,71.5873320537428,79.45205479452055,53.3,Y,Y,Y,Y,,Y,Y,Y,Y,Y,,,,Y,Y,Y,Y,,,Y,,Y,,Y,,Y,,Y,,,Y,,Y,,Y,,3860,0
70388918998,Asbestos Diseases Society Of Australia Inc,WA,Osborne Park,www.asbestosdiseases.org.au,Medium,25,8.1,998164,480875,17,1,36.0,67.85123792631052,22.911168586229714,54.79270633397313,73.97260273972603,53.3,Y,Y,Y,,Y,,Y,Y,Y,Y,,Y,Y,Y,,Y,,,Y,Y,Y,,Y,Y,,,,,,,,,,,,,3861,0
56032528218,Casino And District Family History Group Incorporated,NSW,Casino,https://casinofamilyhistorygroup.org.au,Small,15,0.0,9122,15000,7,1,33.0,89.8,12.0676006226373,100.0,28.767123287671232,53.3,Y,Y,Y,,,,,Y,,,,Y,,,,,,,Y,,,,,Y,,,,,,,,Y,,,,,3862,0
90085234466,South Burnett Ministries Management Ltd,QLD,Kingaroy,https://www.facebook.com/churchinthemarketplacekingaroy,Small,1,2.0,2838,561137,11,0,22.0,83.2,10.632086073255188,93.28214971209212,42.465753424657535,53.3,,Y,Y,Y,Y,Y,,Y,,,,Y,,,Y,,,,Y,Y,,,,Y,,,,,,,,,,,,,3863,0
78071647035,Operation Rainbow Australia Limited,WA,Nedlands,https://www.operationrainbow.com.au/,Small,10,0.0,36867,129965,9,0,25.0,85.0,9.50538454207566,100.0,36.986301369863014,53.3,,,,Y,Y,Y,,,Y,Y,,,Y,,,,,,Y,,,,Y,Y,,,,,,,,,,,,,3864,0
13206672107,Binalong Mechanics Institute Inc,NSW,Binalong,,Small,2,0.0,23798,36501,10,1,103.0,100.0,13.710600717938942,80.0,32.87671232876712,53.3,,Y,Y,Y,,Y,,Y,Y,,,Y,Y,,,,,,Y,,,,,Y,,,,,,,,Y,,,,,3865,0
29484028048,Hepatitis ACT Inc.,ACT,Turner,www.hepatitisact.org.au,Medium,0,4.33,500534,136586,15,1,25.0,63.25013356288226,18.285714285714285,67.45585412667947,73.97260273972603,53.3,Y,Y,Y,,,,Y,,Y,Y,,Y,Y,,Y,Y,Y,Y,Y,Y,,,,Y,,,,,,,,Y,,,,,3866,0
38227092314,Feed the Farms Incorporated,NSW,Bowral,www.feedthefarms.org.au,Small,8,0.0,46191,0,17,1,,30.0,20.93764096699386,100.0,78.08219178082192,53.3,Y,Y,Y,Y,,Y,,Y,Y,Y,,Y,Y,,,Y,Y,,Y,Y,Y,,Y,Y,Y,,,,,,,,,,Y,,3867,0
31019036762,Finley High School P&C Association,NSW,Finley,,Small,36,2.1,204994,146326,8,1,59.0,93.03369642856418,17.124146256234283,72.94625719769674,41.0958904109589,53.3,Y,,,Y,,,,,Y,Y,,,Y,,,,Y,,Y,,,,,Y,,,Y,,,,,,,,,,3868,0
62614643882,The Confident Girls Foundation Limited,VIC,Fitzroy,https://www.confidentgirls.com.au,Medium,10,0.4,512130,445924,12,0,4.0,72.4,15.487527399218518,80.65642994241841,57.534246575342465,53.3,Y,Y,,Y,,,,Y,Y,Y,,Y,,,Y,,,,Y,Y,,,Y,Y,,,,Y,,,,,Y,,Y,,3869,0
90158070476,Xpand Foundation,VIC,Melbourne,www.xpand.net.au,Medium,8,0.7,676854,1770140,15,0,8.0,70.75028888136875,16.461450490803387,79.64875239923225,58.9041095890411,53.3,,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,Y,,,,Y,,Y,Y,Y,,,Y,,,,,,,,,,,Y,,3870,0
95468739459,We Care NFP,NSW,Maitland,www.wecarensw.com.au,Small,0,0.0,150000,800010,11,1,1.0,70.6,14.476190476190478,100.0,45.20547945205479,53.3,Y,Y,Y,Y,,Y,Y,Y,Y,,,,Y,,,,Y,,,,,,,Y,,,,,,,,,,,Y,,3871,0
64107957047,The Albany Agricultural Society Inc,,,www.albanyshow.org.au,Medium,200,1.2,522375,2448888,2,0,99.0,94.42615370930903,41.41721465103702,77.96928982725528,6.8493150684931505,53.3,,,,,,,,Y,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,3872,0
80907185680,Red Dirt Blue Sky Inc,WA,Newman,http://blueskypilbara.org.au/red-dirt-blue-sky-inc-rdbs/,Small,8,2.0,19753,109920,11,1,,59.45980750949348,15.72335525270815,93.28214971209212,60.273972602739725,53.3,Y,Y,,,,,,,Y,Y,,,Y,,Y,Y,Y,Y,,Y,,,,Y,,,,,,,,,,,Y,,3873,0
14615650281,Belvedere Community Centre Inc.,VIC,Seaford,www.belvedere.org.au,Small,10,1.2,202353,118318,11,0,44.0,72.20083694749115,12.451813113504233,95.96928982725528,49.31506849315068,53.3,Y,Y,Y,,,,Y,,Y,Y,,Y,Y,,,,Y,,,Y,,,,Y,,,,,,,,,,,,,3874,0
15199752524,The Trustee for Gold Coast Mayoress Charity Foundation,QLD,Bundall,,Small,5,0.0,7045,1013,13,1,,70.0,16.847930366275925,80.0,58.9041095890411,53.3,,Y,Y,Y,,Y,,Y,Y,Y,,,Y,,Y,,Y,,,Y,,Y,,Y,,,,,,,,,,,Y,,3875,0
77131760996,Glen Davis Community Association Incorporated,NSW,Glen Davis,,Small,5,0.0,3937,0,15,1,40.0,54.0,18.75269227103783,80.0,72.6027397260274,53.3,Y,Y,Y,,,,Y,Y,Y,Y,,,Y,Y,Y,Y,,,Y,Y,,,Y,Y,,,,,,,,,,,,,3876,0
11261294621,Whitehorse Emergency Relief and Support Inc.,VIC,Box Hill,www.wers.org.au,Small,22,0.0,96190,74086,5,1,53.0,92.71442570532437,10.816607897328357,100.0,27.397260273972602,53.3,,,,,,,Y,,,Y,,,,,Y,,,,,Y,,Y,,,,,,,,,,,,,,,3877,0
11650414765,ACT COMMUNITY LANGUAGE SCHOOLS ASSOCIATION INC,ACT,Canberra,https://actclsa.wordpress.com,Medium,200,0.61,321971,97792,4,0,20.0,78.43714555471176,47.48864322246558,79.9510556621881,13.698630136986301,53.3,,,,Y,,Y,Y,,,,,,,,,,,,,,,,,Y,,Y,Y,,,,,,,,,,3878,0
75924390231,BlaQ Aboriginal Corporation,NSW,Redfern,https://www.blaq.org.au/,Small,7,0.0,18665,0,16,1,,30.0,19.891864417548202,100.0,79.45205479452055,53.3,Y,Y,Y,,,,,,Y,Y,Y,Y,Y,,Y,Y,Y,Y,,Y,Y,Y,,Y,,Y,,,,,,,Y,,Y,,3879,0
45028823710,Northern Queensland Legacy Incorporated,QLD,Hyde Park,https://www.legacy.com.au/clubs/qld/northern-qld/,Medium,70,1.9,375877,3114840,10,1,72.0,84.79794086657662,24.666764476233887,75.61804222648752,38.35616438356164,53.3,,Y,Y,Y,,Y,,Y,Y,Y,,,,,,,,,Y,,Y,,,Y,,,,,,,,,,,Y,Y,3880,0
15573757906,Upendo Foundation Australia Inc.,VIC,Ballarat East,upendo.org.au,Small,5,0.0,48488,186,10,0,8.0,74.8,9.990787509133067,100.0,46.57534246575342,53.3,,,,Y,Y,Y,,,Y,,,,Y,,Y,Y,Y,,Y,,,,,Y,,,,,,,,,,,,,3881,0
78316741015,Saddleworth And Districts Historical Society Incorporated,SA,Saddleworth,,Small,20,0.0,61487,160000,8,1,53.0,100.0,13.486959560341798,80.0,32.87671232876712,53.3,,Y,Y,Y,,Y,,Y,,,,,,,,,Y,,Y,,,,,Y,,,,,,,,Y,,,,,3882,0
14740339639,Northern Communities Health Foundation Inc,,,www.nchf.com.au,Small,10,0.0,146016,2804830,8,1,23.0,83.8,12.553003589694708,100.0,34.24657534246575,53.3,,Y,Y,,,,Y,,Y,,,,Y,,,Y,Y,,Y,,,,,,,,,,,,,,,,,,3883,0
43812621254,Lynwood Park Parent's And Citizen's Association,NSW,Blacktown,,Small,15,0.0,58791,5000,8,0,60.0,100.0,9.019981575018253,80.0,38.35616438356164,53.3,Y,,,Y,,,Y,Y,Y,Y,,,Y,,,,Y,,,,,,,,,,Y,,,,,,,,,,3884,0
68860836049,Logan City Community Menshed Inc,QLD,CRESTMEAD,https://www.facebook.com/groups/3055499014675715,Small,2,0.0,32039,670,11,1,,70.0,14.662981670319896,100.0,45.20547945205479,53.2,,Y,Y,Y,,Y,,Y,Y,Y,,,Y,,Y,,,,,Y,,,,Y,,,,,,,,,,,,,3885,0
22896855463,Applied Neuroscience Society Of Australasia Incorporated,,,http://appliedneuroscience-org.wildapricot.org/,Small,10,0.0,154020,73686,11,0,18.0,80.8,11.410146446837567,100.0,38.35616438356164,53.2,,Y,Y,Y,,Y,Y,Y,Y,,,Y,Y,,,,,,,,,,Y,Y,,,,,,,,,,,,,3886,0
95512184786,The T.L.C. Emergency Welfare Foundation Of Western Australia Inc.,WA,Perth,www.wraswa.org.au,Medium,4,6.0,621422,1284131,16,0,37.0,66.48948639281303,15.695010959687409,61.84644913627639,78.08219178082192,53.2,Y,Y,Y,,,,Y,Y,Y,Y,,Y,Y,,Y,Y,Y,,Y,Y,,,Y,Y,,,,,,,,,,,,,3887,0
92072564310,Legal Service Bulletin Co-Operative Ltd,,,www.altlj.org.au,Small,10,0.02,55954,34690,3,0,41.0,88.85678839424332,28.79109882778995,99.93282149712093,9.58904109589041,53.2,,Y,Y,,,,,,,,,Y,,,,,,,,,,,,,,,Y,,,,,,,,,,3888,0
12714894393,Community Workshed Incorporation,NSW,Moruya,nil,Small,25,0.0,677,105265,10,1,,70.0,15.858699450427245,100.0,43.83561643835616,53.2,Y,Y,Y,,,,,,Y,,,Y,Y,,,,Y,,Y,Y,,,,Y,,,,Y,,,,,,,Y,,3889,0
69667887179,Australian Council Of Film Societies,VIC,Richmond,acofs.org.au,Small,24,0.0,3142,28897,7,0,71.0,100.0,8.90816099621968,100.0,21.91780821917808,53.2,,Y,Y,,,,Y,,Y,,,Y,Y,,,,,,Y,,,,,,,Y,,,,,,,,,,,3890,0
86366363924,Gladstone Men's Shed Association Inc,QLD,Barney Point,www.gladstonemensshed.org,Small,85,0.0,88970,683687,9,1,,70.0,20.510054321928827,100.0,38.35616438356164,53.2,,Y,Y,,,Y,,,,,,Y,Y,,,Y,Y,,Y,Y,,,,,,,,Y,,,,Y,,,,,3891,0
71284737359,Mountains Outreach Community Service Inc,NSW,Hazelbrook,www.mocs.org.au,Medium,0,5.0,656733,62969,15,1,34.0,67.60978108462729,18.285714285714285,65.20537428023033,71.23287671232876,53.2,Y,Y,,Y,,Y,Y,Y,Y,Y,,,Y,Y,Y,,Y,Y,Y,Y,,,,,,,,,,,,,Y,,,,3892,0
22005379948,Hellenic Community Of The City Of Moorabbin Limited,VIC,Heatherton,https://www.facebook.com/pages/Hellenic-Community-of-City-of-Moorabbin/507563996014018,Small,30,0.0,29712,870000,5,1,43.0,95.8,11.563772673846028,100.0,23.28767123287671,53.2,,,Y,,,,Y,,,,,,,,,,Y,,Y,Y,,,,,,,Y,,,,,,,,,,3893,0
43697761915,The Trustee For The De Haan Foundation,TAS,Hawley Beach,,Small,0,0.0,82728,1412369,10,2,14.0,78.4,17.523809523809526,80.0,49.31506849315068,53.2,,,,Y,Y,,,Y,,Y,,Y,,,Y,Y,,,Y,,,,Y,Y,,Y,,Y,,,,,,,Y,,3894,0
17642118691,Yea Community Service Group Inc,VIC,Yea,www.yeahouse.org.au,Small,29,0.92,171595,0,15,1,35.0,27.35824697368193,24.934403991895195,96.90978886756238,78.08219178082192,53.2,Y,Y,Y,,,,,Y,Y,Y,,,Y,,Y,Y,Y,,Y,Y,Y,Y,Y,,,,,,,,,Y,,,Y,,3895,0
87636477177,reset.tech Australia Limited,NSW,Sydney,https://au.reset.tech,Small,7,0.0,65050,12096,11,0,,70.0,11.12995965564344,100.0,49.31506849315068,53.2,Y,Y,Y,Y,,Y,Y,,,Y,,Y,,,,Y,,,Y,,,,,Y,,,,,Y,,,,,,Y,Y,3896,0
67820970949,Community Advocacy Alliance Inc.,VIC,Kilsyth,caainc.org.au,Small,24,0.0,4309,0,17,0,,30.0,18.431970520029203,100.0,80.82191780821918,53.2,Y,Y,Y,Y,,,Y,Y,Y,Y,,Y,Y,,Y,Y,Y,,Y,,Y,Y,,Y,,,Y,,Y,,,,,,,Y,3897,0
13877172892,Brisbane Arts Theatre,QLD,Kelvin Grove,https://www.artstheatre.com.au,Medium,225,1.61,513470,1340509,4,0,84.0,85.6938990127939,42.29247724846219,76.59213051823417,15.068493150684931,53.2,,Y,Y,Y,,,,,,,,,,,,,,,,,,,,Y,,Y,,,,,,,,,,,3898,0
68103573421,Iluka & District Museum,NSW,Iluka,ilukamuseumnsw.wordpress.com,Small,10,0.0,4277,2400,10,0,15.0,79.0,10.457765494456613,100.0,41.0958904109589,53.2,,Y,Y,Y,,Y,,Y,Y,Y,,,Y,,,,Y,,,,,,,Y,,Y,,,,,,,,,,,3899,0
52285690790,St Andrew's First Aid Australia Inc,VIC,Mentone,www.firstaid.org.au,Small,40,0.0,12019,25000,5,1,51.0,100.0,12.497728644493119,100.0,17.80821917808219,53.2,,Y,Y,,,,Y,,,,,,,,,,,,,,Y,,,Y,,,,Y,,,,Y,,,,,3900,0
91634040618,Breastfeeding Medicine Network - Australia/New Zealand Ltd,,,https://www.breastfeedingmed.com.au/,Small,13,0.0,63591,34286,11,1,,70.0,15.690333238031695,100.0,43.83561643835616,53.2,Y,Y,,Y,,Y,Y,Y,Y,Y,,Y,,,,,,,Y,,,,,Y,,,,Y,,,,,,,,,3901,0
76928912659,Marfan Association Queensland Inc,QLD,Coomera,www.marfanqld.org.au,Small,4,0.0,1545,13599,8,1,26.0,85.6,11.992630007306456,100.0,32.87671232876712,53.2,Y,Y,Y,Y,,Y,,Y,,,,,,,,,,,Y,,,,,Y,,,,Y,,,,Y,,,Y,,3902,0
17752810241,Geographe French Australian Festivals Incorporated,WA,West Busselton,https://cinefestoz.com/,Medium,120,2.0,811666,247418,9,1,12.0,71.19057412231705,31.278900219193638,75.28214971209212,43.83561643835616,53.2,Y,Y,,Y,,,Y,Y,,Y,,,,,,,Y,,Y,,,,,Y,,Y,,,,,,,,,,,3903,0
81633577787,OOXii Foundation Ltd,NSW,Maroubra,https://www.ooxii.org,Small,5,0.0,20050,10383,9,2,,70.0,17.038406556752115,100.0,42.465753424657535,53.2,Y,Y,Y,,Y,,,,Y,Y,,,Y,,Y,,,,Y,,,,,,,,,Y,,,,,,,,,3904,0
49983449368,Cycling Without Age Australia Incorporated,WA,Nedlands,cyclingwithoutage.org.au,Small,120,0.0,165852,197356,4,5,3.0,71.8,35.01699545728888,100.0,19.17808219178082,53.2,,,Y,,,,,,,,,Y,,,,,Y,,Y,,,,,,,,,Y,,,,,,,Y,,3905,0
40302077883,Australian Women in Music,NSW,Redfern,https://womeninmusicawards.com.au,Medium,21,0.0,436569,961,11,1,11.0,76.6,16.437498014549366,82.0,50.68493150684932,53.2,Y,Y,Y,,,,Y,,Y,Y,,Y,Y,Y,,,Y,,Y,,,,,,,,,,,,,,,,,,3906,0
35772201694,Mansfield Support Group For Carers and People with Special Needs Inc.,VIC,MANSFIELD,https://www.facebook.com/Mansfield-Support-Group-for-Carers-and-People-with-Special-Needs-113188718740260/,Small,4,0.0,5634,6058,7,1,30.0,88.0,11.040249054925502,100.0,31.506849315068493,53.2,,Y,,Y,,Y,,Y,,,,,,,,Y,Y,,,,,,,Y,,,,,,,,,,,Y,,3907,0
98085860206,Crime Stoppers Australia Ltd,VIC,Melbourne,www.crimestoppers.com.au,Medium,0,0.0,907860,494597,13,0,21.0,78.99146289578806,12.380952380952381,82.0,53.42465753424658,53.2,Y,Y,Y,Y,,,Y,Y,Y,,,Y,Y,,,,,,Y,,,Y,Y,Y,,,,,,,,,,,,Y,3908,0
39885280693,The Maritime Trust Of Australia Inc,VIC,Williamstown,hmascastlemaine.org.au,Small,22,0.0,44114,500000,6,1,47.0,98.2,11.76898884970931,100.0,20.54794520547945,53.2,,Y,Y,Y,,Y,,Y,,,,,,,,,,,,,,,,Y,,Y,,,,,,,,,,,3909,0
15318551627,Australian National Maritime Museum Foundation,NSW,Pyrmont,www.sea.museum,Small,0,0.0,234001,1336138,9,1,20.0,82.0,12.571428571428571,100.0,35.61643835616438,53.2,Y,Y,Y,Y,,Y,Y,Y,,,,,,,,,,,Y,,,,,Y,,Y,,,,,,,,,,,3910,0
60223407198,The Rsi & Overuse Injury Association Of The Act,ACT,Canberra,www.rsi.org.au,Small,8,0.5,46898,17356,10,1,36.0,70.91179085831159,16.270974300327197,98.32053742802303,43.83561643835616,53.2,,Y,Y,,,,,Y,Y,Y,,Y,Y,,,Y,Y,,,,,,,Y,,,,Y,,,,,,,Y,,3911,0
44531738131,Nepean Conservation Group Inc,VIC,Sorrento,nepeanconservationgroup.org.au,Small,60,0.0,18164,48292,5,1,46.0,97.6,14.365640585787297,100.0,17.80821917808219,53.2,,Y,Y,Y,,,,Y,,,,,,,,,,,,,,,,Y,,,,,,Y,,,,,,,3912,0
65785933937,Melbourne Poets Union,,,melbournepoetsunion.com.au,Small,6,0.0,5507,57700,8,2,43.0,81.941734129999,16.179421201435872,100.0,31.506849315068493,53.2,Y,Y,Y,Y,,,,,Y,,,Y,Y,,,,,,,,,,,Y,,,,,,,,,,,,,3913,0
81137702106,St Mary's Community Ltd,QLD,West End,www.stmaryssouthbrisbane.com,Small,2,1.18,136823,59914,13,1,11.0,54.37872526621417,16.77960798186146,96.03646833013435,61.64383561643836,53.2,Y,Y,Y,,,,Y,Y,Y,Y,,Y,Y,Y,Y,,Y,,,,,,,Y,,,,,,,,,,,,,3914,0
59463791785,Millicent Agricultural Horticultural And Pastoral Society Inc,SA,Millicent,www.millicentshow.com.au,Small,40,0.0,83797,477601,11,1,,70.0,18.212014358778834,100.0,41.0958904109589,53.2,,Y,Y,Y,,Y,,Y,Y,,,Y,Y,,,,Y,,Y,,,,,Y,,,,,,,,Y,,,,,3915,0
32169292890,Townsville Region Committee On The Ageing Incorporated.,QLD,Vincent,www.trcota.com,Small,50,0.0,261,2514,7,1,26.0,85.6,15.33644651990211,100.0,28.767123287671232,53.2,,,Y,,,,Y,,Y,,,,Y,,,,Y,,Y,,Y,,,,,,,,,,,,,,,,3916,0
79827140617,Haemochromatosis Australia,QLD,Currimundi,www.haemochromatosis.org.au,Small,20,0.0,194155,341398,9,0,29.0,87.4,10.43934051272275,100.0,32.87671232876712,53.2,,Y,Y,,,,,Y,Y,,,Y,Y,,,Y,,,Y,,,,,Y,,,,,,,,,,,,,3917,0
59483238627,MEDITATION SOCIETY OF AUSTRALIA,QLD,Deepwater,https://meditation.org.au,Small,25,2.0,80,0,22,0,16.0,9.6,23.897389926617723,93.28214971209212,100.0,53.2,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,Y,Y,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,Y,,,,,,,,,3918,0
40828692116,St. Mary St. Bakhomios & St Shenouda Coptic Orthodox Church,NSW,Kirrawee,www.stbakhomios.org.au,Medium,75,2.0,671455,6780106,13,1,,63.9143006721113,28.073122160805546,75.28214971209212,54.794520547945204,53.2,,Y,Y,Y,,,Y,Y,Y,,,Y,Y,,Y,,Y,Y,,Y,,,,Y,,,,,,,,,,,,,3919,0
45481140896,Touch Of Hope,QLD,Springwood,,Small,20,0.0,23709,-1468,19,0,3.0,31.8,19.963150036532276,80.0,93.15068493150685,53.2,Y,Y,Y,Y,,Y,Y,Y,Y,Y,,,Y,,Y,Y,Y,Y,,Y,Y,Y,Y,Y,,,,,,,,,,,Y,,3920,0
32795670060,The Canning River Regional Park Volunteers Inc,WA,Ferndale,https://www.sercul.org.au/crrpv/,Small,160,0.0,17071,22504,6,1,21.0,82.6,24.65758124463914,100.0,20.54794520547945,53.2,,Y,Y,Y,,,,Y,,,,Y,,,,,,,,,,,,Y,,,,,,Y,,Y,,,,,3921,0
46160629727,Bikes 4 Life,VIC,Elwood,www.bikes4life.com.au,Small,30,0.0,38154,157910,10,0,9.0,75.4,12.32567743575079,100.0,42.465753424657535,53.2,,Y,Y,Y,Y,Y,,Y,,Y,,,,,Y,,,,Y,,,,,Y,,,,,,Y,Y,,Y,,Y,,3922,0
43007564818,Theatre Organ Society Of Australia Sa Inc,SA,Goodwood,http://capri.org.au,Medium,200,5.0,796144,2913227,8,1,54.0,91.72668185142024,35.298167031989394,65.20537428023033,26.027397260273972,53.1,,Y,Y,Y,,,,Y,Y,,,Y,Y,,,,,,,,,,,Y,,Y,,,,,,,,,,,3923,0
72167603232,Christadelphian Meal-A-Day Asia-Pacific Limited,VIC,Mooroolbark,www.meal-a-day.asia,Small,22,0.0,72468,154187,10,1,,70.0,15.57851265923312,100.0,43.83561643835616,53.1,,,,Y,Y,,Y,Y,Y,Y,,,Y,,Y,Y,,,Y,,,,,,,,,,,,,,,,Y,,3924,0
83627348800,Breakaway Camps Inc,VIC,Watsonia North,https://breakawayyouth.org.au,Medium,39,2.6,274761,524315,13,1,31.0,67.12986061068145,21.89838066647603,73.26679462571977,60.273972602739725,53.1,Y,,,Y,,,Y,Y,Y,Y,,Y,Y,,Y,,,Y,,Y,,Y,,Y,,,,,,,,,,,,,3925,0
85952961206,Plaza Youth Centre Incorporated,SA,Whyalla Stuart,https://www.plazayouth.com.au,Medium,4,2.63,444172,339182,13,1,33.0,68.95056710131223,16.94464883765228,73.16602687140114,64.38356164383562,53.1,Y,Y,,Y,,,Y,,Y,Y,,,Y,,Y,,Y,,Y,Y,,Y,,Y,,,,,,,,,,,Y,,3926,0
28426574312,The Trustee For National Foundation For Australian Women Education And Research Trust,ACT,Canberra City,www.nfaw.org,Small,20,0.0,567,146691,8,0,30.0,88.0,9.486959560341798,100.0,32.87671232876712,53.1,Y,Y,Y,Y,,,,,Y,,,Y,,,,,,,Y,,,,,Y,,,Y,,,,,,,,,,3927,0
90853268642,South Narrabeen Surf Life Saving Club Incorporated,NSW,Narrabeen,http://www.snslsc.org.au,Small,80,0.0,128896,475017,5,0,100.0,100.0,12.233552527081475,100.0,17.80821917808219,53.1,,Y,Y,Y,,,,Y,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,3928,0
56616304280,Lazarus Community Centre Ltd,VIC,Geelong,https://lazaruscommunitycentre.com.au/,Small,35,0.63,110921,42103,9,1,4.0,60.07963815677646,22.78471891313783,97.88387715930901,46.57534246575342,53.1,,Y,,,,,,,Y,Y,,,Y,,Y,,Y,Y,,Y,,Y,,,,,,,,,,,,,Y,,3929,0
78290755491,Harris Park Community Centre Inc,NSW,Harris Park,hpcc.org.au,Small,15,1.0,149731,31390,11,1,16.0,58.83567408128243,17.75212443216111,96.64107485604606,54.794520547945204,53.1,,Y,Y,,,,Y,Y,Y,Y,,,,,Y,Y,Y,,,Y,,Y,,,,,,,,,,,,,,,3930,0
26807113458,Borderless Community Services,NSW,Padstow,https://borderlesscommunityservices.com,Small,3,0.0,115736,2784,8,1,,70.0,11.899234410241746,100.0,47.94520547945205,53.1,Y,Y,Y,,,,,Y,,Y,,,,,Y,,Y,,,,,,Y,,,,,,,,,,,,Y,,3931,0
18891750884,Australian Medical Students' Orchestra,,,http://www.amso.com.au,Small,7,0.0,950,2489,10,1,,70.0,14.177578703262487,100.0,45.20547945205479,53.1,,Y,Y,Y,,Y,Y,Y,,Y,,,,,,Y,Y,,,,,,,Y,,Y,,,,,,,,,,,3932,0
29788150681,Living Water Development Inc,VIC,Armstrong Creek,www.livingwater.org.au,Small,3,0.0,34751,2214,10,1,15.0,79.0,13.803996315003651,100.0,36.986301369863014,53.1,,Y,Y,Y,,Y,,Y,Y,Y,,,Y,,,,,,Y,,,,,Y,,,,,,,,Y,,,,,3933,0
55766239590,The Returned Services League Of Australia (Qld Branch) Tully Sub Branch Incorporated,QLD,Tully,,Small,15,0.0,55927,588830,8,1,93.0,100.0,13.019981575018253,80.0,32.87671232876712,53.1,,Y,Y,Y,,Y,,Y,,,,,,,,,Y,,Y,,Y,,,,,Y,,,,,,,,,Y,,3934,0
47839278561,Golden Beach Surf Life Saving Club Victoria Incorporated,VIC,Golden Beach,,Small,25,0.0,9269,79415,11,1,22.0,83.2,16.8110804028082,80.0,45.20547945205479,53.1,,Y,,Y,,,Y,Y,Y,Y,,,Y,,,,Y,,Y,Y,,,,Y,,,,,,,,,,,,,3935,0
26568896384,Doveton Baptist Benevolent Society Inc,VIC,Doveton,dovetonbaptist.com.au,Small,15,0.0,3000,2200,6,1,36.0,91.6,11.115219670256348,100.0,27.397260273972602,53.1,,Y,Y,,,,Y,Y,,Y,,,,,Y,,,,,,,,,,,,,,,,,Y,,,Y,,3936,0
